campaign_id,channel,impressions,clicks,conversions,revenue,cost,date,CTR,conversion_rate,CPC,ROI
C185,YouTube Ads,48781.0,6019.0,1372,126838.04,17092.74,2024-05-01,0.12338820442385355,0.22794484133577006,2.8397973085230106,6.42057973151174
C171,Email,38494.0,2454.0,658,18600.32,8389.9,2024-03-02,0.06375019483555878,0.26813365933170336,3.4188671556642216,1.2169894754407085
C111,Email,12843.0,1395.0,389,7967.94,3620.91,2024-06-24,0.10861948142957253,0.27885304659498206,2.5956344086021503,1.200535224570619
C165,YouTube Ads,24186.0,1760.0,388,53357.33,1028.5,2024-08-02,0.07276937071032828,0.22045454545454546,0.584375,50.87878463782207
C235,Google Ads,11140.0,1045.0,224,6283.38,512.96,2024-10-16,0.09380610412926392,0.21435406698564594,0.49087081339712924,11.249259201497193
C116,Email,48743.0,6045.0,958,80994.86,14850.44,2024-02-08,0.12401780768520608,0.1584780810587262,2.4566484698097604,4.454037725481534
C143,,49399.0,4016.0,712,46019.81,11446.87,2024-04-15,0.08129719225085529,0.17729083665338646,2.8503162350597613,3.0202963779618353
C148,Google Ads,10685.0,962.0,178,2000.82,4040.63,2024-09-19,0.09003275620028077,0.18503118503118504,4.200239085239085,-0.5048247426762659
C217,LinkedIn Ads,20084.0,2597.0,267,12707.08,2078.21,2024-04-24,0.1293069109739096,0.10281093569503273,0.8002348864073932,5.114435018597735
C112,Email,19326.0,299.0,18,2406.68,1254.14,2024-05-18,0.015471385698023388,0.06020066889632107,4.194448160535117,0.9189883107149119
C114,Email,13960.0,1184.0,24,1407.47,3364.54,2024-07-07,0.08481375358166189,0.02027027027027027,2.8416722972972974,-0.5816753553234617
C184,Facebook Ads,46433.0,6210.0,583,16735.38,25293.39,2024-05-30,0.13374108931148107,0.09388083735909823,4.073009661835749,-0.3383496636868367
C184,Google Ads,41222.0,5120.0,1283,52217.0,22292.25,2024-03-31,0.12420552132356509,0.2505859375,4.353955078125,1.3423835637945922
C166,Google Ads,35418.0,3613.0,950,134389.25,9934.66,2024-12-18,0.1020102772601502,0.2629393855521727,2.7496983116523666,12.5273124596111
C198,LinkedIn Ads,41240.0,4074.0,709,88170.24,4997.51,2024-05-17,0.09878758486905917,0.17403043691703485,1.226683848797251,16.642834131397436
C153,Unknown,10400.0,753.0,168,11885.41,695.02,2024-09-02,0.07240384615384615,0.22310756972111553,0.9230013280212483,16.100817242669276
C124,,12095.0,898.0,223,7728.17,2417.92,2024-04-02,0.07424555601488218,0.24832962138084633,2.6925612472160356,2.196205829804129
C173,Google Ads,20526.0,673.0,46,2998.63,1919.97,2024-02-05,0.03278768391308584,0.06835066864784546,2.8528528974739973,0.5618108616280463
C136,Google Ads,39737.0,952.0,121,3074.0,339.79,2024-11-25,0.023957520698593252,0.12710084033613445,0.35692226890756307,8.04676417787457
C128,YouTube Ads,46563.0,1019.0,60,6981.24,4124.95,2024-03-24,0.02188432875888581,0.058881256133464184,4.048037291462218,0.692442332634335
C179,YouTube Ads,31585.0,999.0,35,3741.0,2932.51,2024-03-04,0.031628937786924174,0.035035035035035036,2.9354454454454455,0.27569897459855197
C106,Google Ads,6938.0,598.0,29,3889.01,1222.43,2024-01-01,0.08619198616315941,0.048494983277591976,2.044197324414716,2.181376438732688
C158,Google Ads,15055.0,1050.0,64,6512.07,1311.15,2024-12-16,0.0697442710063102,0.06095238095238095,1.2487142857142859,3.966685733897723
C199,,32431.0,1094.0,55,1333.37,4720.14,2024-07-01,0.03373315654774753,0.050274223034734916,4.314570383912249,-0.7175147347324444
C120,YouTube Ads,7956.0,481.0,134,2930.93,231.87,2024-03-18,0.06045751633986928,0.2785862785862786,0.4820582120582121,11.64040194936818
C146,Unknown,34965.0,1988.0,140,9734.79,8053.57,2024-12-17,0.056856856856856854,0.07042253521126761,4.051091549295775,0.20875462683008916
C178,LinkedIn Ads,23031.0,3052.0,292,23329.37,5647.03,2024-05-15,0.13251704224740568,0.09567496723460026,1.8502719528178242,3.131263690825089
C118,Facebook Ads,38069.0,2658.0,594,17970.58,4403.84,2024-03-06,0.06982058893062597,0.2234762979683973,1.6568246802106847,3.0806614227583204
C147,Unknown,23308.0,1275.0,176,18845.89,2599.17,2024-11-21,0.05470224815513987,0.1380392156862745,2.038564705882353,6.250733888125825
C186,Instagram Ads,43057.0,5985.0,761,66136.6,15337.99,2024-09-09,0.13900178832710128,0.12715121136173768,2.562738512949039,3.3119470021821638
C237,Email,25406.0,551.0,121,10136.46,1962.49,2024-04-22,0.02168779028575927,0.21960072595281308,3.5616878402903813,4.165101478224092
C123,Email,23904.0,248.0,73,,656.0,2024-03-09,0.010374832663989291,0.29435483870967744,2.6451612903225805,
C129,Google Ads,23094.0,1397.0,360,42843.8,1236.72,2024-08-23,0.06049190265869923,0.25769506084466715,0.8852684323550466,33.64308816870432
C137,Unknown,16092.0,635.0,52,5958.13,503.17,2024-12-22,0.03946060154113845,0.08188976377952756,0.7923937007874016,10.84118687521116
C137,Unknown,48243.0,660.0,191,11848.84,2142.29,2024-12-05,0.01368074124743486,0.28939393939393937,3.245893939393939,4.530922517492963
C163,Facebook Ads,1017.0,91.0,22,681.13,97.02,2024-03-12,0.08947885939036382,0.24175824175824176,1.066153846153846,6.02051123479695
C236,LinkedIn Ads,31014.0,2096.0,239,28535.54,6749.2,2024-05-26,0.06758238214999678,0.11402671755725191,3.2200381679389314,3.2279885023410184
C129,Instagram Ads,4132.0,551.0,15,1727.38,1330.03,2024-01-06,0.13334946757018393,0.02722323049001815,2.413847549909256,0.29875265971444265
C202,Unknown,44758.0,6389.0,940,103021.13,8841.28,2024-10-19,0.14274543098440504,0.1471278760369385,1.3838284551573017,10.652286772955952
C229,LinkedIn Ads,46688.0,1952.0,548,26334.61,1339.33,2024-07-12,0.041809458533241944,0.2807377049180328,0.6861321721311475,18.662525292496994
C133,Email,26440.0,2555.0,207,7393.45,8771.78,2024-10-13,0.0966338880484115,0.08101761252446184,3.433181996086106,-0.15713230381974932
C120,,31487.0,1695.0,338,42525.64,1681.88,2024-07-09,0.05383174008320894,0.19941002949852507,0.992259587020649,24.284586296287486
C209,Email,17889.0,450.0,18,1700.04,1735.09,2024-01-15,0.025155123260103975,0.04,3.855755555555555,-0.020200681232673785
C162,LinkedIn Ads,10866.0,932.0,35,3275.84,3240.93,2024-06-07,0.08577213325970919,0.03755364806866953,3.4773927038626606,0.010771599510017282
C149,Email,42037.0,5888.0,513,11237.53,15865.31,2024-01-23,0.14006708375954516,0.08712635869565218,2.6945159646739127,-0.2916917475927038
C245,,3193.0,53.0,2,106.41,234.17,2024-05-24,0.01659880989664892,0.03773584905660377,4.418301886792452,-0.5455865396933851
C202,Email,20809.0,2398.0,535,78291.42,7796.28,2024-02-19,0.11523859868326206,0.2231025854879066,3.25115929941618,9.042150871954316
C185,Unknown,48791.0,3927.0,630,74660.31,1568.75,2024-07-14,0.08048615523354717,0.16042780748663102,0.39947797300738475,46.59222948207171
C223,Google Ads,19213.0,625.0,131,2754.33,1830.63,2024-04-28,0.0325300577733826,0.2096,2.929008,0.5045803903574179
C156,Instagram Ads,47291.0,1539.0,446,36697.82,5172.0,2024-11-29,0.0325431900361591,0.28979857050032487,3.3606237816764133,6.095479505027069
C111,Unknown,15870.0,622.0,118,2418.97,584.73,2024-11-17,0.039193446754883426,0.18971061093247588,0.9400803858520901,3.1369007918184457
C228,Facebook Ads,1179.0,35.0,9,779.39,152.94,2024-02-14,0.029686174724342665,0.2571428571428571,4.369714285714285,4.0960507388518375
C191,Facebook Ads,4861.0,170.0,40,1844.49,388.91,2024-05-11,0.03497222793663855,0.23529411764705882,2.2877058823529413,3.7427168239438426
C214,Instagram Ads,8324.0,1215.0,190,11568.36,1827.15,2024-07-28,0.1459634790965882,0.15637860082304528,1.5038271604938271,5.331368524751663
C134,,24234.0,1981.0,386,20809.4,1288.96,2024-07-30,0.08174465626805315,0.19485108531044926,0.6506612821807168,15.14433341608739
C163,Google Ads,10329.0,1336.0,135,4340.09,2641.24,2024-02-07,0.1293445638493562,0.10104790419161677,1.9769760479041913,0.6432016779997276
C158,Unknown,30495.0,3161.0,372,28118.89,8052.6,2024-08-26,0.10365633710444336,0.1176842771274913,2.5474849731097753,2.491901994386906
C128,Facebook Ads,12014.0,1350.0,373,51902.47,4760.79,2024-04-12,0.11236890294656235,0.2762962962962963,3.526511111111111,9.90207087479179
C203,YouTube Ads,4425.0,240.0,71,5543.77,779.91,2024-08-31,0.05423728813559322,0.29583333333333334,3.249625,6.108217614852997
C130,LinkedIn Ads,29991.0,460.0,29,2198.07,1374.9,2024-06-12,0.015337934713747458,0.06304347826086956,2.988913043478261,0.5987126336460834
C155,Google Ads,14060.0,1849.0,530,56028.42,2650.29,2024-11-21,0.13150782361308677,0.2866414277988102,1.4333639805300162,20.140486512796713
C146,,9488.0,186.0,24,,612.18,2024-08-02,0.01960370994940978,0.12903225806451613,3.291290322580645,
C188,LinkedIn Ads,10982.0,415.0,117,9059.02,1057.89,2024-03-23,0.03778910945183027,0.2819277108433735,2.5491325301204824,7.563291079412793
C212,YouTube Ads,45609.0,4097.0,1026,90828.89,16608.72,2024-04-11,0.08982876186717534,0.2504271418110813,4.0538735660239205,4.468747140056548
C120,Instagram Ads,21416.0,2205.0,552,62271.08,8304.0,2024-06-11,0.10296040343668285,0.2503401360544218,3.765986394557823,6.498925818882467
C104,Instagram Ads,30258.0,4258.0,680,36922.03,15441.51,2024-12-11,0.14072311454821865,0.15969938938468764,3.626470173790512,1.3910893429463826
C205,LinkedIn Ads,34324.0,3814.0,1131,160675.88,14876.59,2024-11-20,0.1111175853630113,0.29653906659674883,3.9005217619297325,9.800585349196288
C216,Facebook Ads,2591.0,105.0,30,2064.74,272.32,2024-03-26,0.04052489386337321,0.2857142857142857,2.5935238095238096,6.582035840188014
C197,Email,23012.0,905.0,66,6939.76,3901.85,2024-07-08,0.039327307491743436,0.07292817679558011,4.3114364640883975,0.7785819547137897
C194,Google Ads,19988.0,2709.0,435,57196.47,8769.39,2024-11-28,0.13553131879127475,0.16057585825027684,3.237131782945736,5.522286042700804
C217,Unknown,27095.0,1605.0,404,28126.03,7047.71,2024-06-20,0.0592360214061635,0.25171339563862927,4.391096573208722,2.9908041051632375
C130,Instagram Ads,30269.0,2118.0,147,13712.87,5463.6,2024-07-14,0.06997257920644884,0.06940509915014165,2.5796033994334278,1.5098597993996632
C173,Unknown,41756.0,2073.0,401,55947.11,8083.43,2024-02-14,0.049645559919532525,0.19343945972021226,3.899387361312108,5.921209189663299
C127,Facebook Ads,42773.0,526.0,147,3603.64,1814.58,2024-11-15,0.01229747738059056,0.279467680608365,3.4497718631178707,0.9859361394923343
C240,Facebook Ads,41718.0,3010.0,550,8012.94,4567.97,2024-08-03,0.07215110983268613,0.18272425249169436,1.5175980066445183,0.7541577549764992
C155,Email,29994.0,2616.0,136,17664.76,11228.7,2024-06-28,0.08721744348869774,0.05198776758409786,4.2923165137614685,0.5731794419656769
C219,,42461.0,4608.0,1048,11595.83,8633.11,2024-04-24,0.10852311532936106,0.22743055555555555,1.8735047743055557,0.3431810784294419
C230,LinkedIn Ads,17738.0,2361.0,222,28280.09,8593.05,2024-07-31,0.13310407035742475,0.0940279542566709,3.639580686149936,2.291042179435707
C162,Google Ads,27368.0,398.0,10,1206.71,1524.83,2024-09-22,0.014542531423560363,0.02512562814070352,3.8312311557788945,-0.20862653541706283
C182,YouTube Ads,11368.0,1640.0,488,21401.9,7197.4,2024-04-08,0.1442646023926812,0.2975609756097561,4.388658536585366,1.9735598966293386
C201,Google Ads,38070.0,2667.0,754,48751.86,8955.98,2024-07-25,0.07005516154452325,0.2827146606674166,3.3580727409073865,4.443498087311496
C182,Instagram Ads,28865.0,1222.0,267,,974.14,2024-10-22,0.04233500779490733,0.21849427168576105,0.7971685761047463,
C201,LinkedIn Ads,36435.0,1175.0,129,2974.17,479.03,2024-01-06,0.03224921092356251,0.1097872340425532,0.4076851063829787,5.208734317266143
C140,Google Ads,40707.0,4439.0,1233,25927.71,8461.18,2024-03-07,0.10904758395361977,0.27776526244649696,1.9061004730795226,2.0643137245632404
C217,YouTube Ads,12426.0,541.0,146,7529.1,1378.88,2024-05-05,0.043537743441171735,0.2698706099815157,2.548761552680222,4.460301113947551
C197,LinkedIn Ads,43405.0,748.0,32,964.09,297.1,2024-10-23,0.017233037668471375,0.0427807486631016,0.397192513368984,2.2450016829350385
C127,Facebook Ads,30289.0,4234.0,230,6867.1,5929.2,2024-04-02,0.13978672125193964,0.0543221539914974,1.4003778932451583,0.15818322876610683
C124,Facebook Ads,32590.0,4179.0,1151,45022.68,3020.67,2024-01-12,0.12822951825713408,0.2754247427614262,0.7228212491026561,13.904865476864405
C206,Facebook Ads,32084.0,4629.0,191,20289.38,8684.32,2024-06-09,0.14427752150604664,0.04126161157917477,1.8760682652840786,1.3363233966505152
C216,Instagram Ads,11983.0,621.0,169,17297.71,1832.63,2024-01-17,0.05182341650671785,0.2721417069243156,2.95109500805153,8.438735587652717
C132,Email,39922.0,564.0,14,1143.02,530.08,2024-07-05,0.014127548720004008,0.024822695035460994,0.9398581560283689,1.1563160277693931
C130,Email,2133.0,119.0,9,1006.96,505.44,2024-05-17,0.055789967182372245,0.07563025210084033,4.247394957983193,0.9922443811332701
C171,,13257.0,1901.0,223,19447.74,2920.22,2024-09-10,0.14339594176661385,0.11730668069437139,1.536149395055234,5.659683174555342
C212,Unknown,12852.0,578.0,43,5523.14,1914.95,2024-07-20,0.04497354497354497,0.07439446366782007,3.3130622837370245,1.8842215201441292
C127,LinkedIn Ads,11056.0,1339.0,384,30065.84,5366.71,2024-08-04,0.12111070911722142,0.2867811799850635,4.007998506348021,4.602285198939388
C170,YouTube Ads,41023.0,1027.0,130,4934.92,1830.37,2024-11-19,0.025034736611169343,0.12658227848101267,1.782249269717624,1.6961324759474863
C117,,11160.0,1501.0,432,19625.29,3033.81,2024-11-05,0.13449820788530467,0.28780812791472354,2.021192538307795,5.468859289144673
C236,YouTube Ads,26303.0,373.0,26,1434.56,1350.92,2024-07-02,0.014180891913469947,0.06970509383378017,3.6217694369973192,0.06191336274538823
C163,Facebook Ads,14302.0,1458.0,181,21562.9,1186.34,2024-06-12,0.1019437840861418,0.12414266117969822,0.8136762688614539,17.175986648009847
C103,YouTube Ads,14209.0,1067.0,258,35042.63,2837.04,2024-07-16,0.07509325075656274,0.24179943767572634,2.6588940955951266,11.351827961537376
C173,Email,34754.0,1405.0,248,27348.74,6005.45,2024-12-09,0.04042700120849398,0.17651245551601424,4.274341637010676,3.5539867953275777
C120,Unknown,44904.0,5202.0,566,31026.42,5867.43,2024-09-09,0.11584714056654195,0.10880430603613994,1.1279181084198386,4.287906289465745
C228,Google Ads,18184.0,1254.0,68,2309.25,2097.78,2024-07-15,0.06896172459304883,0.05422647527910686,1.6728708133971293,0.10080656694219593
C161,Google Ads,18880.0,235.0,56,5073.95,75.09,2024-08-24,0.012447033898305085,0.23829787234042554,0.31953191489361704,66.57158076974297
C173,Instagram Ads,26598.0,403.0,68,5701.93,691.97,2024-01-09,0.015151515151515152,0.1687344913151365,1.7170471464019852,7.240140468517421
C118,,6433.0,811.0,110,5735.37,1323.71,2024-06-26,0.126068708223224,0.13563501849568435,1.6321948212083848,3.3327994802486947
C203,Facebook Ads,36667.0,4343.0,687,11397.46,6746.69,2024-08-20,0.11844437777838383,0.1581855860004605,1.5534630439788164,0.6893409953621702
C227,Facebook Ads,24704.0,3490.0,170,7031.54,13146.54,2024-03-12,0.14127266839378239,0.04871060171919771,3.7669169054441265,-0.4651413984211816
C127,YouTube Ads,45262.0,5041.0,420,9375.38,16843.26,2024-07-07,0.11137377932923866,0.0833168022217814,3.341253719500099,-0.4433749761032009
C238,Google Ads,45304.0,5958.0,552,66180.48,4560.1,2024-06-04,0.1315115663076108,0.09264853977844914,0.7653742866733804,13.512944891559394
C120,LinkedIn Ads,21782.0,2315.0,559,35294.09,7487.62,2024-03-11,0.10628041502157745,0.24146868250539957,3.2343930885529155,3.7136593470288286
C250,,8057.0,223.0,58,6694.64,898.41,2024-07-30,0.027677795705597617,0.2600896860986547,4.028744394618834,6.4516534766977225
C215,Facebook Ads,34394.0,2884.0,524,53750.69,12691.53,2024-06-13,0.08385183462231785,0.18169209431345354,4.400669209431346,3.2351623484323797
C224,Email,6216.0,291.0,29,626.14,769.92,2024-05-04,0.04681467181467181,0.09965635738831616,2.6457731958762887,-0.1867466749792186
C153,Facebook Ads,5124.0,748.0,27,319.62,903.41,2024-07-16,0.14597970335675253,0.03609625668449198,1.2077673796791444,-0.646207148470794
C149,,7050.0,406.0,100,11662.44,998.15,2024-06-09,0.057588652482269506,0.24630541871921183,2.4584975369458126,10.684055502679959
C180,,43145.0,1361.0,219,30217.08,1658.92,2024-07-05,0.03154479082164793,0.1609110947832476,1.2188978692138135,17.21491090589058
C199,,40863.0,3346.0,797,28941.85,4908.32,2024-03-25,0.08188336637055527,0.23819485953377167,1.4669216975493125,4.896488004042117
C179,Facebook Ads,9852.0,734.0,36,915.4,271.34,2024-08-23,0.07450263905805928,0.04904632152588556,0.36967302452316075,2.373627183607282
C148,LinkedIn Ads,2073.0,158.0,26,1541.12,125.92,2024-10-08,0.07621804148576941,0.16455696202531644,0.7969620253164557,11.238881829733163
C122,YouTube Ads,28477.0,1130.0,148,10407.18,1922.93,2024-08-13,0.03968114618815184,0.13097345132743363,1.7017079646017699,4.412147088037526
C170,YouTube Ads,6610.0,111.0,14,1958.92,123.71,2024-04-06,0.016792738275340394,0.12612612612612611,1.1145045045045046,14.834774876727833
C204,Instagram Ads,39131.0,1902.0,361,29820.98,1442.81,2024-01-26,0.04860596458051161,0.18980021030494218,0.7585751840168243,19.66868125394196
C164,Facebook Ads,14590.0,381.0,103,9324.82,496.38,2024-09-29,0.026113776559287184,0.27034120734908135,1.3028346456692914,17.785648092187436
C126,LinkedIn Ads,15041.0,2008.0,433,28854.39,3915.84,2024-04-22,0.13350176185094076,0.2156374501992032,1.9501195219123506,6.368633549889679
C169,,13681.0,464.0,35,3470.81,1514.77,2024-05-27,0.03391564944083035,0.07543103448275862,3.264590517241379,1.2913115522488563
C101,Facebook Ads,12329.0,991.0,214,16423.68,1568.12,2024-12-18,0.08037959282991321,0.21594349142280525,1.582361251261352,9.473484172129686
C162,Instagram Ads,20851.0,2197.0,146,8249.25,4859.56,2024-01-07,0.10536664908157882,0.06645425580336822,2.2119071461083295,0.697530229074237
C222,Unknown,22092.0,285.0,83,11070.21,289.86,2024-01-05,0.012900597501357958,0.2912280701754386,1.0170526315789474,37.19157524322086
C191,,38417.0,389.0,102,7768.27,190.51,2024-01-09,0.010125725590233491,0.2622107969151671,0.4897429305912596,39.77617972809826
C246,LinkedIn Ads,15161.0,1266.0,84,2563.82,879.14,2024-06-04,0.0835037266671064,0.06635071090047394,0.6944233807266983,1.9162818208703964
C186,,32356.0,3652.0,1085,49939.87,8557.63,2024-07-05,0.11286932871801211,0.2970974808324206,2.343272179627601,4.83571269148117
C218,Google Ads,23309.0,1215.0,137,11302.0,3752.57,2024-11-01,0.05212578832210734,0.11275720164609053,3.0885349794238683,2.011802577966567
C224,Facebook Ads,17890.0,1896.0,424,5470.37,8361.89,2024-04-22,0.10598099496925657,0.22362869198312235,4.410279535864978,-0.34579742139635894
C137,YouTube Ads,32825.0,470.0,85,9130.09,991.24,2024-04-15,0.014318354912414318,0.18085106382978725,2.109021276595745,8.21077640127517
C123,Email,24958.0,2481.0,720,95616.12,7817.55,2024-08-18,0.09940700376632743,0.29020556227327693,3.1509673518742445,11.230957269221173
C235,Instagram Ads,17587.0,2417.0,284,16008.34,6705.78,2024-05-21,0.13743105703076136,0.11750103434009102,2.7744228382292095,1.3872450333891064
C180,Email,2893.0,263.0,56,7099.91,214.72,2024-08-20,0.09090909090909091,0.21292775665399238,0.8164258555133079,32.06589977645305
C246,YouTube Ads,19101.0,485.0,10,1398.13,445.21,2024-12-14,0.025391340767499083,0.020618556701030927,0.917958762886598,2.140383189955302
C139,LinkedIn Ads,41081.0,3620.0,237,18522.85,2068.43,2024-05-30,0.08811859497091112,0.0654696132596685,0.571389502762431,7.955028693260105
C104,,2883.0,116.0,29,791.15,272.73,2024-01-03,0.04023586541796739,0.25,2.3511206896551724,1.900854324790085
C211,YouTube Ads,43470.0,5510.0,187,5475.48,21988.39,2024-09-14,0.1267540832758224,0.03393829401088929,3.990633393829401,-0.7509831324621766
C244,Instagram Ads,5836.0,641.0,38,4279.84,1355.47,2024-02-11,0.10983550376970527,0.059282371294851796,2.1146177847113883,2.1574582985975344
C175,Email,2306.0,175.0,20,2472.79,520.73,2024-08-04,0.07588898525585429,0.11428571428571428,2.9756,3.748698941870067
C203,Facebook Ads,17321.0,2404.0,449,15383.76,5121.55,2024-06-14,0.13879106287165868,0.1867720465890183,2.130428452579035,2.003731292284562
C249,Instagram Ads,44982.0,5284.0,475,32434.77,6013.18,2024-06-05,0.1174692099061847,0.08989401968205904,1.137997728993187,4.393946297965469
C122,LinkedIn Ads,37336.0,5219.0,778,27752.9,18715.88,2024-08-11,0.13978465823869723,0.14907070319984672,3.586104617742863,0.4828530638153269
C125,Instagram Ads,34709.0,2494.0,268,37756.69,8212.53,2024-08-27,0.07185456221729235,0.107457898957498,3.292914995990377,3.5974492635034516
C191,Unknown,30775.0,2119.0,285,3954.15,5609.88,2024-08-03,0.06885458976441917,0.13449740443605473,2.6474185936762624,-0.2951453507026888
C123,Instagram Ads,40518.0,5549.0,1333,121629.77,10360.35,2024-11-13,0.1369514783552989,0.24022346368715083,1.8670661380428906,10.739928670363453
C240,LinkedIn Ads,3708.0,429.0,55,3652.65,139.43,2024-09-22,0.1156957928802589,0.1282051282051282,0.325011655011655,25.197016424012048
C218,Google Ads,5748.0,101.0,25,2524.58,171.76,2024-02-19,0.01757132915796799,0.24752475247524752,1.7005940594059406,13.69829995342338
C175,,45458.0,2563.0,94,10684.62,8028.69,2024-01-28,0.05638171498966078,0.03667577058134998,3.132536090518923,0.33080490092406123
C153,Instagram Ads,37034.0,4209.0,667,27544.5,13207.25,2024-03-20,0.1136523194901982,0.15846994535519127,3.1378593490140174,1.0855590679361715
C178,LinkedIn Ads,47329.0,7027.0,153,11917.74,22406.67,2024-02-28,0.14847133892539457,0.021773160666002562,3.188653764052938,-0.46811641355007233
C118,Google Ads,10228.0,966.0,52,1225.17,1118.66,2024-08-30,0.09444661712944857,0.053830227743271224,1.158033126293996,0.09521212879695348
C107,,25805.0,459.0,24,1599.31,2032.14,2024-04-30,0.017787250532842473,0.05228758169934641,4.427320261437909,-0.2129922151032902
C106,Instagram Ads,9485.0,1181.0,241,8171.97,4033.11,2024-10-06,0.12451238798102267,0.20406435224386113,3.414995766299746,1.0262204601411815
C152,,31687.0,1603.0,331,47754.3,3799.83,2024-12-07,0.05058856944488276,0.206487835308796,2.3704491578290705,11.567483282146833
C171,Unknown,25485.0,2744.0,137,9366.07,5719.31,2024-01-15,0.10767117912497548,0.049927113702623906,2.084296647230321,0.6376223705307107
C173,,8072.0,718.0,16,838.19,2160.79,2024-12-02,0.08894945490584738,0.022284122562674095,3.009456824512535,-0.6120909482180128
C214,Google Ads,23447.0,3394.0,512,56949.32,4965.41,2024-03-22,0.14475199385848936,0.15085444902769593,1.462996464348851,10.469207980811253
C192,Email,23061.0,3144.0,525,42958.82,3247.4,2024-03-18,0.13633407050865096,0.16698473282442747,1.0328880407124683,12.228681406663792
C191,YouTube Ads,30312.0,3338.0,802,39272.03,11692.85,2024-06-04,0.11012140406439694,0.2402636309167166,3.502950868783703,2.358636260620807
C201,Facebook Ads,42479.0,3301.0,955,90551.05,3491.05,2024-12-28,0.07770898561642223,0.2893062708270221,1.057573462587095,24.938055885765028
C230,,8681.0,934.0,172,15703.85,2573.05,2024-07-25,0.10759129132588412,0.1841541755888651,2.7548715203426126,5.103204368356619
C118,,2134.0,275.0,17,399.77,205.18,2024-12-13,0.12886597938144329,0.06181818181818182,0.7461090909090909,0.9483867823374597
C222,YouTube Ads,15373.0,2265.0,558,62814.39,2930.44,2024-03-30,0.14733623886033956,0.24635761589403973,1.2937924944812362,20.435139432986173
C199,Unknown,4418.0,82.0,7,106.67,282.88,2024-08-14,0.018560434585785424,0.08536585365853659,3.4497560975609756,-0.622914309954751
C196,Google Ads,11607.0,637.0,137,,2836.73,2024-10-20,0.054880675454467134,0.2150706436420722,4.453265306122449,
C243,,13026.0,590.0,84,,675.56,2024-03-23,0.04529402732995547,0.1423728813559322,1.1450169491525424,
C212,Email,5837.0,534.0,104,10775.66,616.7,2024-03-12,0.09148535206441666,0.1947565543071161,1.154868913857678,16.47309875141884
C102,YouTube Ads,26940.0,2412.0,632,36466.14,7636.19,2024-11-24,0.08953229398663697,0.2620232172470978,3.1659162520729685,3.775436441471467
C236,,12660.0,1601.0,287,21904.59,2847.93,2024-11-12,0.1264612954186414,0.17926296064959402,1.778844472204872,6.691407443300924
C244,Instagram Ads,4601.0,328.0,64,8470.83,882.46,2024-03-06,0.07128885024994566,0.1951219512195122,2.6904268292682927,8.59910930807062
C233,LinkedIn Ads,6813.0,180.0,15,1413.13,304.18,2024-04-24,0.026420079260237782,0.08333333333333333,1.689888888888889,3.645703202051417
C175,LinkedIn Ads,25786.0,2796.0,109,14388.68,12207.57,2024-02-08,0.10843093151322424,0.03898426323319027,4.366083690987124,0.17866864576652033
C237,Email,34131.0,4793.0,766,50472.32,2578.26,2024-12-23,0.14042952154932467,0.1598163989150845,0.5379219695389109,18.576117226346447
C129,,17439.0,1769.0,51,3518.84,2020.46,2024-01-31,0.10143930271231148,0.02882984737139627,1.1421481062747314,0.7416033972461717
C136,Email,36053.0,4483.0,503,58362.22,18522.6,2024-02-01,0.12434471472554295,0.11220165068034799,4.131742136961855,2.1508654292593916
C189,Facebook Ads,27478.0,2575.0,493,10492.56,6736.16,2024-03-07,0.09371133270252566,0.19145631067961166,2.6159844660194174,0.5576470867675352
C170,Google Ads,7019.0,105.0,17,1717.8,221.8,2024-06-04,0.014959395925345492,0.1619047619047619,2.1123809523809527,6.744815148782687
C105,,3617.0,232.0,29,798.46,752.98,2024-10-08,0.06414155377384573,0.125,3.2456034482758622,0.0604000106244522
C136,Facebook Ads,28901.0,766.0,147,20065.09,1361.58,2024-06-24,0.026504273208539497,0.1919060052219321,1.7775195822454306,13.736622159549936
C212,Google Ads,15808.0,671.0,124,5182.91,2307.84,2024-10-01,0.04244686234817814,0.18479880774962743,3.4394038748137112,1.2457839364947307
C246,Google Ads,1176.0,155.0,13,233.53,83.38,2024-08-12,0.13180272108843538,0.08387096774193549,0.5379354838709677,1.8007915567282324
C147,LinkedIn Ads,3065.0,165.0,31,4174.44,741.18,2024-03-07,0.053833605220228384,0.18787878787878787,4.492,4.632154132599369
C202,,43295.0,1174.0,48,2161.34,3032.81,2024-09-10,0.02711629518420141,0.04088586030664395,2.5833134582623507,-0.2873473775145821
C192,Email,29267.0,3214.0,911,108617.78,4915.07,2024-11-30,0.10981651689616291,0.2834474175482265,1.5292688238954573,21.098928397764425
C163,LinkedIn Ads,21096.0,2271.0,365,6409.27,9269.74,2024-12-27,0.10765073947667804,0.16072214883311317,4.081787758696609,-0.30858147046195467
C225,LinkedIn Ads,5341.0,205.0,11,1612.95,259.99,2024-10-10,0.03838232540722711,0.05365853658536585,1.2682439024390244,5.203892457402207
C154,Facebook Ads,24604.0,2743.0,660,9914.17,3531.45,2024-08-13,0.11148593724597626,0.24061246810061976,1.2874407582938387,1.807393563550383
C217,Facebook Ads,1595.0,127.0,3,146.75,243.02,2024-02-13,0.07962382445141065,0.023622047244094488,1.9135433070866144,-0.3961402353715744
